customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
xxxx-01184,Female,0,No,Yes,41,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),24.95,1013.39,No
xxxx-01185,Female,0,No,No,40,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,34.43,1353.99,No
xxxx-01186,Female,1,Yes,Yes,49,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),23.53,1161.62,No
xxxx-01187,Male,1,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,35.57,64.5,No
xxxx-01188,Male,0,No,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.75,556.16,No
xxxx-01189,Female,0,No,Yes,14,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Mailed check,37.05,542.46,No
xxxx-01190,Male,0,No,Yes,53,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,40.19,2120.45,Yes
xxxx-01191,Male,0,No,Yes,52,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),29.59,1569.57,No
xxxx-01192,Male,1,Yes,Yes,44,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,45.44,1999.54,Yes
xxxx-01193,Female,0,Yes,No,37,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,44.76,1663.91,No
xxxx-01194,Female,0,No,Yes,49,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,48.65,2339.46,No
xxxx-01195,Male,0,No,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.24,584.3,No
xxxx-01196,Female,1,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,21.18,338.69,No
xxxx-01197,Male,0,No,No,17,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,49.15,891.35,Yes
xxxx-01198,Male,0,No,No,41,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,39.66,1587.51,No
xxxx-01199,Male,0,No,No,16,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,38.12,634.35,No
xxxx-01200,Male,0,Yes,No,15,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,No,Electronic check,39.98,627.44,No
xxxx-01201,Female,0,No,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.62,1012.29,No
xxxx-01202,Female,1,No,Yes,35,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,32.4,1137.74,No
xxxx-01203,Female,0,No,No,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,36.59,1391.76,No
xxxx-01204,Male,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),22.16,521.15,No
xxxx-01205,Female,0,No,No,41,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,33.54,1382.89,No
xxxx-01206,Male,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.25,362.7,Yes
xxxx-01207,Female,0,No,No,67,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Electronic check,27.22,1806.36,No
xxxx-01208,Male,0,Yes,No,58,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Electronic check,45.5,2623.56,No
xxxx-01209,Male,0,Yes,Yes,29,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),45.76,1303.38,No
xxxx-01210,Male,1,No,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,33.6,1853.29,No
xxxx-01211,Female,0,Yes,No,32,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),33.99,1105.14,No
xxxx-01212,Female,0,Yes,Yes,52,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,38.73,1987.62,No
xxxx-01213,Female,0,Yes,No,15,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,40.48,577.7,No
xxxx-01214,Female,0,Yes,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.25,843.33,Yes
xxxx-01215,Male,0,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),33.45,107.59,No
xxxx-01216,Female,0,Yes,Yes,59,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,25.98,1535.73,No
xxxx-01217,Female,0,No,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.39,1497.68,No
xxxx-01218,Male,0,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.25,985.56,No
xxxx-01219,Male,0,No,No,34,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),28.59,1014.42,No
xxxx-01220,Male,0,Yes,Yes,68,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Credit card (automatic),33.33,2286.01,No
xxxx-01221,Female,1,No,Yes,41,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,38.55,1578.31,No
xxxx-01222,Male,0,No,No,68,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,37.46,2539.43,Yes
xxxx-01223,Male,0,No,No,23,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),34.63,789.97,No
xxxx-01224,Male,0,Yes,No,70,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,29.24,2009.2,No
xxxx-01225,Female,0,Yes,No,70,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,31.89,2211.15,No
xxxx-01226,Male,0,No,No,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.71,1339.7,No
xxxx-01227,Female,0,No,No,13,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,No,Electronic check,28.34,362.24,No
xxxx-01228,Female,0,No,Yes,54,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),30.04,1603.98,No
xxxx-01229,Male,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.5,283.09,No
xxxx-01230,Male,0,Yes,Yes,4,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),24.7,60.52,No
xxxx-01231,Female,0,No,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,27.57,75.83,No
xxxx-01232,Male,1,Yes,Yes,29,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),38.46,1108.2,Yes
xxxx-01233,Male,0,No,No,52,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,26.72,1417.45,No
xxxx-01234,Female,0,No,Yes,29,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),32.56,985.81,No
xxxx-01235,Female,0,No,Yes,60,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),31.27,1859.67,No
xxxx-01236,Male,0,Yes,No,70,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,41.19,2901.0,No
xxxx-01237,Female,0,Yes,Yes,67,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,No,Electronic check,36.94,2494.22,No
xxxx-01238,Male,0,No,No,54,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),36.24,1960.09,No
xxxx-01239,Male,0,No,No,70,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),32.86,2261.39,No
xxxx-01240,Male,0,No,No,41,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,37.44,1513.8,No
xxxx-01241,Female,0,No,Yes,28,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),38.67,1092.89,No
xxxx-01242,Male,0,Yes,Yes,34,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,34.3,1177.96,No
xxxx-01243,Male,1,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.7,887.66,Yes
xxxx-01244,Male,0,No,No,28,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),29.4,805.52,No
xxxx-01245,Female,1,No,Yes,69,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,39.07,2668.7,No
xxxx-01246,Female,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,34.83,85.21,Yes
xxxx-01247,Female,0,No,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.25,1015.47,No
xxxx-01248,Female,1,Yes,Yes,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),34.13,2163.14,No
xxxx-01249,Female,0,No,No,21,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,31.3,704.64,No
xxxx-01250,Male,1,No,Yes,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.84,689.13,No
xxxx-01251,Female,0,Yes,No,21,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,31.22,628.45,Yes
xxxx-01252,Female,0,Yes,No,48,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,28.4,1329.94,No
xxxx-01253,Female,1,No,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.97,456.89,Yes
xxxx-01254,Male,0,No,No,26,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,18.25,438.9,No
xxxx-01255,Female,1,Yes,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,27.48,970.92,Yes
xxxx-01256,Female,1,Yes,No,16,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Electronic check,41.44,623.74,Yes
xxxx-01257,Male,0,No,No,55,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,40.73,2275.46,Yes
xxxx-01258,Female,0,No,No,9,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,36.74,349.0,No
xxxx-01259,Male,0,Yes,No,53,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,33.61,1808.2,No
xxxx-01260,Male,0,No,Yes,37,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),21.29,798.54,No
xxxx-01261,Male,0,Yes,Yes,3,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),21.67,68.52,No
xxxx-01262,Male,0,Yes,No,49,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,32.93,1614.47,No
xxxx-01263,Male,0,Yes,No,60,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,38.55,2334.27,No
xxxx-01264,Female,0,No,Yes,20,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),43.16,834.2,No
xxxx-01265,Male,1,Yes,No,35,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),43.63,1521.9,No
xxxx-01266,Male,0,No,No,45,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,33.36,1483.45,No
xxxx-01267,Female,0,Yes,No,70,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Electronic check,38.62,2707.3,No
xxxx-01268,Male,0,No,Yes,43,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,32.95,1396.63,No
xxxx-01269,Female,0,No,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,19.05,1206.55,No
xxxx-01270,Female,0,No,No,17,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,No,Mailed check,31.26,545.04,No
xxxx-01271,Female,0,No,No,12,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Mailed check,39.25,478.02,No
xxxx-01272,Male,1,No,Yes,12,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,25.77,321.1,No
xxxx-01273,Male,0,No,No,24,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),27.24,643.46,No
xxxx-01274,Male,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.25,45.15,No
xxxx-01275,Female,1,Yes,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.61,951.86,No
xxxx-01276,Male,1,No,Yes,28,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,34.43,996.66,No
xxxx-01277,Male,0,Yes,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.25,992.33,No
xxxx-01278,Male,0,Yes,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.77,1120.05,No
xxxx-01279,Female,0,No,Yes,32,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,36.2,1084.19,Yes
xxxx-01280,Female,0,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,28.64,258.0,No
xxxx-01281,Male,0,No,Yes,57,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),43.39,2479.11,Yes
xxxx-01282,Male,0,Yes,No,24,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),35.0,813.31,No
xxxx-01283,Male,1,No,Yes,38,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Electronic check,35.03,1359.54,No
xxxx-01284,Male,0,No,No,15,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,29.95,450.02,No
xxxx-01285,Female,0,No,No,59,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),25.7,1539.46,No
xxxx-01286,Female,0,Yes,No,27,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),36.66,1046.95,No
xxxx-01287,Female,0,No,No,43,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),34.93,1489.3,Yes
xxxx-01288,Female,0,No,No,57,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),30.26,1706.85,No
xxxx-01289,Male,0,No,No,31,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,33.23,1055.38,Yes
xxxx-01290,Male,0,No,No,62,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,36.36,2252.16,Yes
xxxx-01291,Male,0,Yes,No,44,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,22.78,963.44,No
xxxx-01292,Female,0,No,No,52,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,40.58,2090.04,Yes
xxxx-01293,Male,0,No,No,60,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,46.7,2818.64,Yes
xxxx-01294,Female,0,Yes,No,49,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),32.38,1604.28,Yes
xxxx-01295,Female,0,No,No,26,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,27.78,730.83,No
xxxx-01296,Male,0,No,Yes,25,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,33.91,856.44,No
xxxx-01297,Male,1,No,Yes,2,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),36.13,45.93,No
xxxx-01298,Male,0,Yes,No,38,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.25,678.5,No
xxxx-01299,Female,0,No,Yes,64,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,35.52,2280.3,Yes
xxxx-01300,Male,1,No,No,34,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),28.34,976.84,No
xxxx-01301,Female,1,No,Yes,52,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,31.43,1650.52,No
xxxx-01302,Male,0,No,No,45,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),38.49,1735.12,No
xxxx-01303,Female,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.9,1251.47,No
xxxx-01304,Female,0,No,Yes,21,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,39.48,814.9,No
xxxx-01305,Male,0,No,No,59,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,25.65,1531.84,No
xxxx-01306,Female,0,Yes,No,5,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,22.42,140.25,No
xxxx-01307,Female,0,Yes,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.16,1198.86,No
xxxx-01308,Male,0,Yes,No,28,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,33.06,960.78,No
xxxx-01309,Female,0,Yes,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.43,1020.44,No
xxxx-01310,Male,0,Yes,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.25,620.71,Yes
xxxx-01311,Female,0,Yes,Yes,30,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),43.39,1290.13,Yes
xxxx-01312,Male,0,No,No,45,No,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),28.39,1277.99,No
xxxx-01313,Male,0,Yes,No,3,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Mailed check,39.44,123.12,No
xxxx-01314,Female,0,Yes,No,1,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Electronic check,29.94,16.53,Yes
xxxx-01315,Female,0,Yes,No,4,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),36.19,177.11,Yes
xxxx-01316,Female,0,No,No,45,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),37.18,1671.51,No
xxxx-01317,Female,1,Yes,Yes,18,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),38.14,700.98,No
xxxx-01318,Female,0,Yes,No,37,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),28.8,1053.56,No
xxxx-01319,Male,0,Yes,No,58,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),21.17,1250.41,No
xxxx-01320,Female,1,No,Yes,71,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),19.73,1399.33,No
xxxx-01321,Male,0,No,No,19,No,No phone service,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),29.29,557.53,No
xxxx-01322,Male,0,No,No,67,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,35.97,2388.72,No
xxxx-01323,Female,1,Yes,Yes,52,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.75,1532.84,No
xxxx-01324,Male,0,No,No,54,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Electronic check,30.97,1665.39,Yes
xxxx-01325,Male,0,No,No,38,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,35.01,1310.85,No
xxxx-01326,Male,0,Yes,Yes,35,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),41.19,1428.73,No
xxxx-01327,Male,0,Yes,No,57,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,35.97,2082.96,Yes
xxxx-01328,Female,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,35.7,480.91,No
xxxx-01329,Male,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.32,0.0,No
xxxx-01330,Female,0,Yes,No,8,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,35.16,282.01,No
xxxx-01331,Female,0,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.79,524.62,Yes
xxxx-01332,Male,0,No,No,51,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,36.49,1870.18,No
xxxx-01333,Female,0,No,Yes,25,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),41.12,1037.47,Yes
xxxx-01334,Female,0,No,No,59,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Electronic check,39.58,2296.59,Yes
xxxx-01335,Female,0,No,Yes,17,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,34.78,589.71,Yes
